jday	Time	u_ref	t_ref	D_ref	precip	Qpar	t_canopy	D_canopy	p_atm	CO2_atm	t_surface	t_soil	t_root	Zw	xylem_capacity_multiplier	NEEobs	Ecobs
2018102	19	0.85	23	1.73	0	241.7	23	1.73	83.7	380	23	23	23	10	1	-999	-999
2018102	19.5	0.85	22.09	1.58	0	238.2	22.09	1.58	83.7	380	22.09	22.09	22.09	10	1	-999	-999
2018102	20	0.85	20.92	1.27	0	0.124	20.92	1.27	83.7	380	20.92	20.92	20.92	10	1	-999	-999
2018102	20.5	0.85	20.06	0.94	0	0.137	20.06	0.94	83.7	380	20.06	20.06	20.06	10	1	-999	-999
2018102	21	0.85	20.62	0.96	0	0.158	20.62	0.96	83.7	380	20.62	20.62	20.62	10	1	-999	-999
2018102	21.5	0.85	21.03	0.96	0	0.148	21.03	0.96	83.7	380	21.03	21.03	21.03	10	1	-999	-999
2018102	22	0.85	20.71	0.91	0	0.126	20.71	0.91	83.7	380	20.71	20.71	20.71	10	1	-999	-999
2018102	22.5	0.85	20.68	0.9	0	0.118	20.68	0.9	83.7	380	20.68	20.68	20.68	10	1	-999	-999
2018102	23	0.85	20.71	0.9	0	0.107	20.71	0.9	83.7	380	20.71	20.71	20.71	10	1	-999	-999
2018102	23.5	0.85	20.79	0.91	0	0.129	20.79	0.91	83.7	380	20.79	20.79	20.79	10	1	-999	-999
2018103	0	0.85	20.74	0.9	0	0.121	20.74	0.9	83.7	380	20.74	20.74	20.74	10	1	-999	-999
2018103	0.5	0.85	20.77	0.91	0	0.089	20.77	0.91	83.7	380	20.77	20.77	20.77	10	1	-999	-999
2018103	1	0.85	20.79	0.91	0	0.086	20.79	0.91	83.7	380	20.79	20.79	20.79	10	1	-999	-999
2018103	1.5	0.85	20.85	0.92	0	0.091	20.85	0.92	83.7	380	20.85	20.85	20.85	10	1	-999	-999
2018103	2	0.85	20.85	0.93	0	0.094	20.85	0.93	83.7	380	20.85	20.85	20.85	10	1	-999	-999
2018103	2.5	0.85	20.79	0.93	0	0.086	20.79	0.93	83.7	380	20.79	20.79	20.79	10	1	-999	-999
2018103	3	0.85	20.84	0.95	0	0.078	20.84	0.95	83.7	380	20.84	20.84	20.84	10	1	-999	-999
2018103	3.5	0.85	20.7	0.92	0	0.081	20.7	0.92	83.7	380	20.7	20.7	20.7	10	1	-999	-999
2018103	4	0.85	20.75	0.94	0	0.081	20.75	0.94	83.7	380	20.75	20.75	20.75	10	1	-999	-999
2018103	4.5	0.85	20.79	0.96	0	0.094	20.79	0.96	83.7	380	20.79	20.79	20.79	10	1	-999	-999
2018103	5	0.85	22.04	1.21	0	239.8	22.04	1.21	83.7	380	22.04	22.04	22.04	10	1	-999	-999
2018103	5.5	0.85	20.68	1.11	0	245.9	20.68	1.11	83.7	380	20.68	20.68	20.68	10	1	-999	-999
2018103	6	0.85	21.62	1.02	0	249	21.62	1.02	83.7	380	21.62	21.62	21.62	10	1	-999	-999
2018103	6.5	0.85	20.96	1.04	0	254.2	20.96	1.04	83.7	380	20.96	20.96	20.96	10	1	-999	-999
2018103	7	0.85	21.49	1.27	0	259.8	21.49	1.27	83.7	380	21.49	21.49	21.49	10	1	-999	-999
2018103	7.5	0.85	22.15	1.41	0	288.3	22.15	1.41	83.7	380	22.15	22.15	22.15	10	1	-999	-999
2018103	8	0.85	23.28	1.87	0	331.1	23.28	1.87	83.7	380	23.28	23.28	23.28	10	1	-999	-999
2018103	8.5	0.85	22.83	1.59	0	140.9	22.83	1.59	83.7	380	22.83	22.83	22.83	10	1	-999	-999
2018103	9	0.85	23.26	1.72	0	173	23.26	1.72	83.7	380	23.26	23.26	23.26	10	1	-999	-999
2018103	9.5	0.85	24.59	1.95	0	215.2	24.59	1.95	83.7	380	24.59	24.59	24.59	10	1	-999	-999
2018103	10	0.85	25.07	2.07	0	595.3	25.07	2.07	83.7	380	25.07	25.07	25.07	10	1	-999	-999
2018103	10.5	0.85	25.62	2.19	0	759.7	25.62	2.19	83.7	380	25.62	25.62	25.62	10	1	-999	-999
2018103	11	0.85	26.81	2.45	0	270.5	26.81	2.45	83.7	380	26.81	26.81	26.81	10	1	-999	-999
2018103	11.5	0.85	28.33	2.59	0	1194	28.33	2.59	83.7	380	28.33	28.33	28.33	10	1	-999	-999
2018103	12	0.85	29.93	2.75	0	551.3	29.93	2.75	83.7	380	29.93	29.93	29.93	10	1	-999	-999
2018103	12.5	0.85	30.56	2.98	0	1304	30.56	2.98	83.7	380	30.56	30.56	30.56	10	1	-999	-999
2018103	13	0.85	31.37	3.1	0	1307	31.37	3.1	83.7	380	31.37	31.37	31.37	10	1	-999	-999
2018103	13.5	0.85	31.38	3.22	0	1025	31.38	3.22	83.7	380	31.38	31.38	31.38	10	1	-999	-999
2018103	14	0.85	32.45	3.74	0	644.9	32.45	3.74	83.7	380	32.45	32.45	32.45	10	1	-999	-999
2018103	14.5	0.85	32.57	3.75	0	168.6	32.57	3.75	83.7	380	32.57	32.57	32.57	10	1	-999	-999
2018103	15	0.85	27.57	2.44	0	54.49	27.57	2.44	83.7	380	27.57	27.57	27.57	10	1	-999	-999
2018103	15.5	0.85	23.26	1.61	0	36.7	23.26	1.61	83.7	380	23.26	23.26	23.26	10	1	-999	-999
2018103	16	0.85	22.71	1.21	0	53.77	22.71	1.21	83.7	380	22.71	22.71	22.71	10	1	-999	-999
2018103	16.5	0.85	22.66	1.39	0	288.5	22.66	1.39	83.7	380	22.66	22.66	22.66	10	1	-999	-999
2018103	17	0.85	23.09	1.75	5	280.3	23.09	1.75	83.7	380	23.09	23.09	23.09	10	1	-999	-999
2018103	17.5	0.85	22.74	1.7	0	283.8	22.74	1.7	83.7	380	22.74	22.74	22.74	10	1	-999	-999
2018103	18	0.85	22.1	1.63	0	251.5	22.1	1.63	83.7	380	22.1	22.1	22.1	10	1	-999	-999
2018103	18.5	0.85	21.42	1.48	0	239.1	21.42	1.48	83.7	380	21.42	21.42	21.42	10	1	-999	-999
2018103	19	0.85	20.7	1.27	0	238.9	20.7	1.27	83.7	380	20.7	20.7	20.7	10	1	-999	-999
2018103	19.5	0.85	20.29	1.05	0	237.5	20.29	1.05	83.7	380	20.29	20.29	20.29	10	1	-999	-999
2018103	20	0.85	20.66	0.89	0	0.145	20.66	0.89	83.7	380	20.66	20.66	20.66	10	1	-999	-999
2018103	20.5	0.85	19.61	0.75	0	0.121	19.61	0.75	83.7	380	19.61	19.61	19.61	10	1	-999	-999
2018103	21	0.85	20.44	0.85	0	0.132	20.44	0.85	83.7	380	20.44	20.44	20.44	10	1	-999	-999
2018103	21.5	0.85	20.88	0.88	0	0.118	20.88	0.88	83.7	380	20.88	20.88	20.88	10	1	-999	-999
2018103	22	0.85	20.9	0.88	0	0.105	20.9	0.88	83.7	380	20.9	20.9	20.9	10	1	-999	-999
2018103	22.5	0.85	20.61	0.85	0	0.091	20.61	0.85	83.7	380	20.61	20.61	20.61	10	1	-999	-999
2018103	23	0.85	20.65	0.85	0	0.091	20.65	0.85	83.7	380	20.65	20.65	20.65	10	1	-999	-999
2018103	23.5	0.85	20.67	0.85	0	0.107	20.67	0.85	83.7	380	20.67	20.67	20.67	10	1	-999	-999
2018104	0	0.85	20.67	0.86	0	0.091	20.67	0.86	83.7	380	20.67	20.67	20.67	10	1	-999	-999
2018104	0.5	0.85	20.77	0.88	0	0.102	20.77	0.88	83.7	380	20.77	20.77	20.77	10	1	-999	-999
2018104	1	0.85	20.75	0.88	0	0.099	20.75	0.88	83.7	380	20.75	20.75	20.75	10	1	-999	-999
2018104	1.5	0.85	20.77	0.88	0	0.094	20.77	0.88	83.7	380	20.77	20.77	20.77	10	1	-999	-999
2018104	2	0.85	20.77	0.89	0	0.089	20.77	0.89	83.7	380	20.77	20.77	20.77	10	1	-999	-999
2018104	2.5	0.85	20.81	0.88	0	0.097	20.81	0.88	83.7	380	20.81	20.81	20.81	10	1	-999	-999
2018104	3	0.85	20.8	0.95	0	0.091	20.8	0.95	83.7	380	20.8	20.8	20.8	10	1	-999	-999
2018104	3.5	0.85	20.57	1	0	0.089	20.57	1	83.7	380	20.57	20.57	20.57	10	1	-999	-999
2018104	4	0.85	20.6	0.99	0	0.089	20.6	0.99	83.7	380	20.6	20.6	20.6	10	1	-999	-999
2018104	4.5	0.85	20.64	0.91	0	0.126	20.64	0.91	83.7	380	20.64	20.64	20.64	10	1	-999	-999
2018104	5	0.85	22.25	1.26	0	238.6	22.25	1.26	83.7	380	22.25	22.25	22.25	10	1	-999	-999
2018104	5.5	0.85	20.94	1.09	0	246	20.94	1.09	83.7	380	20.94	20.94	20.94	10	1	-999	-999
2018104	6	0.85	21.56	1.28	0	253.8	21.56	1.28	83.7	380	21.56	21.56	21.56	10	1	-999	-999
2018104	6.5	0.85	21.89	1.12	0	255.6	21.89	1.12	83.7	380	21.89	21.89	21.89	10	1	-999	-999
2018104	7	0.85	21.37	1.08	0	261.7	21.37	1.08	83.7	380	21.37	21.37	21.37	10	1	-999	-999
2018104	7.5	0.85	21.94	1.24	0	285.1	21.94	1.24	83.7	380	21.94	21.94	21.94	10	1	-999	-999
2018104	8	0.85	22.04	1.4	0	326.6	22.04	1.4	83.7	380	22.04	22.04	22.04	10	1	-999	-999
2018104	8.5	0.85	22.18	1.25	0	149.8	22.18	1.25	83.7	380	22.18	22.18	22.18	10	1	-999	-999
2018104	9	0.85	24.02	1.59	0	267.3	24.02	1.59	83.7	380	24.02	24.02	24.02	10	1	-999	-999
2018104	9.5	0.85	24.15	1.75	0	190	24.15	1.75	83.7	380	24.15	24.15	24.15	10	1	-999	-999
2018104	10	0.85	24.2	1.78	0	462.3	24.2	1.78	83.7	380	24.2	24.2	24.2	10	1	-999	-999
2018104	10.5	0.85	25.71	2.21	0	972	25.71	2.21	83.7	380	25.71	25.71	25.71	10	1	-999	-999
2018104	11	0.85	29.43	2.9	0	273.5	29.43	2.9	83.7	380	29.43	29.43	29.43	10	1	-999	-999
2018104	11.5	0.85	30.11	3.1	0	1063	30.11	3.1	83.7	380	30.11	30.11	30.11	10	1	-999	-999
2018104	12	0.85	29.12	2.75	0	489.9	29.12	2.75	83.7	380	29.12	29.12	29.12	10	1	-999	-999
2018104	12.5	0.85	26.41	2.38	0	101.2	26.41	2.38	83.7	380	26.41	26.41	26.41	10	1	-999	-999
2018104	13	0.85	25.43	2.05	0	698	25.43	2.05	83.7	380	25.43	25.43	25.43	10	1	-999	-999
2018104	13.5	0.85	27.45	2.39	0	128	27.45	2.39	83.7	380	27.45	27.45	27.45	10	1	-999	-999
2018104	14	0.85	23.36	1.45	0	84.9	23.36	1.45	83.7	380	23.36	23.36	23.36	10	1	-999	-999
2018104	14.5	0.85	23.32	1.57	0	220.7	23.32	1.57	83.7	380	23.32	23.32	23.32	10	1	-999	-999
2018104	15	0.85	24.7	1.7	0	377.8	24.7	1.7	83.7	380	24.7	24.7	24.7	10	1	-999	-999
2018104	15.5	0.85	23.25	1.48	0	21.31	23.25	1.48	83.7	380	23.25	23.25	23.25	10	1	-999	-999
2018104	16	0.85	22.19	1.22	0	37.88	22.19	1.22	83.7	380	22.19	22.19	22.19	10	1	-999	-999
2018104	16.5	0.85	23.46	1.41	0	370.7	23.46	1.41	83.7	380	23.46	23.46	23.46	10	1	-999	-999
2018104	17	0.85	23.54	1.53	5	336.8	23.54	1.53	83.7	380	23.54	23.54	23.54	10	1	-999	-999
2018104	17.5	0.85	21.77	1.26	0	255.8	21.77	1.26	83.7	380	21.77	21.77	21.77	10	1	-999	-999
2018104	18	0.85	21.01	1.14	0	269.5	21.01	1.14	83.7	380	21.01	21.01	21.01	10	1	-999	-999
2018104	18.5	0.85	21.69	1.24	0	266.8	21.69	1.24	83.7	380	21.69	21.69	21.69	10	1	-999	-999
2018104	19	0.85	21.27	1.18	0	243	21.27	1.18	83.7	380	21.27	21.27	21.27	10	1	-999	-999
2018104	19.5	0.85	21.53	1.21	0	239.3	21.53	1.21	83.7	380	21.53	21.53	21.53	10	1	-999	-999
2018104	20	0.85	21.02	0.9	0	0.14	21.02	0.9	83.7	380	21.02	21.02	21.02	10	1	-999	-999
2018104	20.5	0.85	19.86	0.74	0	0.097	19.86	0.74	83.7	380	19.86	19.86	19.86	10	1	-999	-999
2018104	21	0.85	20.76	0.84	0	0.126	20.76	0.84	83.7	380	20.76	20.76	20.76	10	1	-999	-999
2018104	21.5	0.85	21	0.84	0	0.105	21	0.84	83.7	380	21	21	21	10	1	-999	-999
2018104	22	0.85	20.88	0.84	0	0.089	20.88	0.84	83.7	380	20.88	20.88	20.88	10	1	-999	-999
2018104	22.5	0.85	20.85	0.85	0	0.105	20.85	0.85	83.7	380	20.85	20.85	20.85	10	1	-999	-999
2018104	23	0.85	20.81	0.85	0	0.091	20.81	0.85	83.7	380	20.81	20.81	20.81	10	1	-999	-999
2018104	23.5	0.85	20.92	0.86	0	0.089	20.92	0.86	83.7	380	20.92	20.92	20.92	10	1	-999	-999
2018105	0	0.85	20.88	1.15	0	0.115	20.88	1.15	83.7	380	20.88	20.88	20.88	10	1	-999	-999
2018105	0.5	0.85	20.68	1.12	0	0.097	20.68	1.12	83.7	380	20.68	20.68	20.68	10	1	-999	-999
2018105	1	0.85	20.88	1.19	0	0.105	20.88	1.19	83.7	380	20.88	20.88	20.88	10	1	-999	-999
2018105	1.5	0.85	20.7	1.21	0	0.081	20.7	1.21	83.7	380	20.7	20.7	20.7	10	1	-999	-999
2018105	2	0.85	20.44	1.13	0	0.086	20.44	1.13	83.7	380	20.44	20.44	20.44	10	1	-999	-999
2018105	2.5	0.85	20.27	1.13	0	0.099	20.27	1.13	83.7	380	20.27	20.27	20.27	10	1	-999	-999
2018105	3	0.85	20.79	1.26	0	0.094	20.79	1.26	83.7	380	20.79	20.79	20.79	10	1	-999	-999
2018105	3.5	0.85	20.34	1.22	0	0.091	20.34	1.22	83.7	380	20.34	20.34	20.34	10	1	-999	-999
2018105	4	0.85	20.29	1.21	0	0.083	20.29	1.21	83.7	380	20.29	20.29	20.29	10	1	-999	-999
2018105	4.5	0.85	20.49	1.25	0	0.086	20.49	1.25	83.7	380	20.49	20.49	20.49	10	1	-999	-999
2018105	5	0.85	21.85	1.29	0	138.6	21.85	1.29	83.7	380	21.85	21.85	21.85	10	1	-999	-999
2018105	5.5	0.85	21.5	1.2	0	143.7	21.5	1.2	83.7	380	21.5	21.5	21.5	10	1	-999	-999
2018105	6	0.85	21.12	1.54	0	148.5	21.12	1.54	83.7	380	21.12	21.12	21.12	10	1	-999	-999
2018105	6.5	0.85	19.98	1.14	0	151.6	19.98	1.14	83.7	380	19.98	19.98	19.98	10	1	-999	-999
2018105	7	0.85	21.06	1.03	0	156.9	21.06	1.03	83.7	380	21.06	21.06	21.06	10	1	-999	-999
2018105	7.5	0.85	21.39	1.45	0	186.8	21.39	1.45	83.7	380	21.39	21.39	21.39	10	1	-999	-999
2018105	8	0.85	22.5	1.61	0	206.3	22.5	1.61	83.7	380	22.5	22.5	22.5	10	1	-999	-999
2018105	8.5	0.85	22.15	1.5	0	162.8	22.15	1.5	83.7	380	22.15	22.15	22.15	10	1	-999	-999
2018105	9	0.85	23.48	1.8	0	223.8	23.48	1.8	83.7	380	23.48	23.48	23.48	10	1	-999	-999
2018105	9.5	0.85	23.38	2.01	0	216.1	23.38	2.01	83.7	380	23.38	23.38	23.38	10	1	-999	-999
2018105	10	0.85	25.56	2.34	0	1074	25.56	2.34	83.7	380	25.56	25.56	25.56	10	1	-999	-999
2018105	10.5	0.85	26.58	2.57	0	826	26.58	2.57	83.7	380	26.58	26.58	26.58	10	1	-999	-999
2018105	11	0.85	27.69	2.88	0	232.7	27.69	2.88	83.7	380	27.69	27.69	27.69	10	1	-999	-999
2018105	11.5	0.85	29.15	2.95	0	996	29.15	2.95	83.7	380	29.15	29.15	29.15	10	1	-999	-999
2018105	12	0.85	27.19	2.54	0	534.9	27.19	2.54	83.7	380	27.19	27.19	27.19	10	1	-999	-999
2018105	12.5	0.85	28.77	2.9	0	1126	28.77	2.9	83.7	380	28.77	28.77	28.77	10	1	-999	-999
2018105	13	0.85	29.45	3.11	0	242.5	29.45	3.11	83.7	380	29.45	29.45	29.45	10	1	-999	-999
2018105	13.5	0.85	30.92	3.42	0	825	30.92	3.42	83.7	380	30.92	30.92	30.92	10	1	-999	-999
2018105	14	0.85	30.88	3.43	0	741.2	30.88	3.43	83.7	380	30.88	30.88	30.88	10	1	-999	-999
2018105	14.5	0.85	30.1	3.21	0	188.3	30.1	3.21	83.7	380	30.1	30.1	30.1	10	1	-999	-999
2018105	15	0.85	27.8	2.66	0	397.6	27.8	2.66	83.7	380	27.8	27.8	27.8	10	1	-999	-999
2018105	15.5	0.85	27.83	2.61	0	303.3	27.83	2.61	83.7	380	27.83	27.83	27.83	10	1	-999	-999
2018105	16	0.85	28.17	2.68	0	123.1	28.17	2.68	83.7	380	28.17	28.17	28.17	10	1	-999	-999
2018105	16.5	0.85	25.44	2.3	0	245.4	25.44	2.3	83.7	380	25.44	25.44	25.44	10	1	-999	-999
2018105	17	0.85	24.49	2.12	5	287.7	24.49	2.12	83.7	380	24.49	24.49	24.49	10	1	-999	-999
2018105	17.5	0.85	23.95	1.93	0	217.4	23.95	1.93	83.7	380	23.95	23.95	23.95	10	1	-999	-999
2018105	18	0.85	23.08	1.8	0	192.1	23.08	1.8	83.7	380	23.08	23.08	23.08	10	1	-999	-999
2018105	18.5	0.85	22.2	1.69	0	159.6	22.2	1.69	83.7	380	22.2	22.2	22.2	10	1	-999	-999
2018105	19	0.85	20.55	1.41	0	152.6	20.55	1.41	83.7	380	20.55	20.55	20.55	10	1	-999	-999
2018105	19.5	0.85	21.57	1.31	0	150.7	21.57	1.31	83.7	380	21.57	21.57	21.57	10	1	-999	-999
2018105	20	0.85	21.24	1.12	0	0.124	21.24	1.12	83.7	380	21.24	21.24	21.24	10	1	-999	-999
2018105	20.5	0.85	20.19	1.01	0	0.126	20.19	1.01	83.7	380	20.19	20.19	20.19	10	1	-999	-999
2018105	21	0.85	20.81	1.01	0	0.15	20.81	1.01	83.7	380	20.81	20.81	20.81	10	1	-999	-999
2018105	21.5	0.85	20.88	1.01	0	0.142	20.88	1.01	83.7	380	20.88	20.88	20.88	10	1	-999	-999
2018105	22	0.85	20.65	0.99	0	0.137	20.65	0.99	83.7	380	20.65	20.65	20.65	10	1	-999	-999
2018105	22.5	0.85	20.77	0.97	0	0.14	20.77	0.97	83.7	380	20.77	20.77	20.77	10	1	-999	-999
2018105	23	0.85	20.85	1.02	0	0.129	20.85	1.02	83.7	380	20.85	20.85	20.85	10	1	-999	-999
2018105	23.5	0.85	20.56	0.96	0	0.115	20.56	0.96	83.7	380	20.56	20.56	20.56	10	1	-999	-999
2018106	0	0.85	20.97	1.02	0	0.121	20.97	1.02	83.7	380	20.97	20.97	20.97	10	1	-999	-999
2018106	0.5	0.85	20.48	0.98	0	0.089	20.48	0.98	83.7	380	20.48	20.48	20.48	10	1	-999	-999
2018106	1	0.85	20.9	1	0	0.11	20.9	1	83.7	380	20.9	20.9	20.9	10	1	-999	-999
2018106	1.5	0.85	20.69	1.03	0	0.118	20.69	1.03	83.7	380	20.69	20.69	20.69	10	1	-999	-999
2018106	2	0.85	20.8	1.01	0	0.089	20.8	1.01	83.7	380	20.8	20.8	20.8	10	1	-999	-999
2018106	2.5	0.85	20.83	1.03	0	0.091	20.83	1.03	83.7	380	20.83	20.83	20.83	10	1	-999	-999
2018106	3	0.85	20.84	1.05	0	0.086	20.84	1.05	83.7	380	20.84	20.84	20.84	10	1	-999	-999
2018106	3.5	0.85	20.73	1.04	0	0.083	20.73	1.04	83.7	380	20.73	20.73	20.73	10	1	-999	-999
2018106	4	0.85	20.82	1.06	0	0.086	20.82	1.06	83.7	380	20.82	20.82	20.82	10	1	-999	-999
2018106	4.5	0.85	20.78	1.06	0	0.097	20.78	1.06	83.7	380	20.78	20.78	20.78	10	1	-999	-999
2018106	5	0.85	22.03	1.18	0	154.3	22.03	1.18	83.7	380	22.03	22.03	22.03	10	1	-999	-999
2018106	5.5	0.85	20.4	1.22	0	163.9	20.4	1.22	83.7	380	20.4	20.4	20.4	10	1	-999	-999
2018106	6	0.85	21.55	1.14	0	179.6	21.55	1.14	83.7	380	21.55	21.55	21.55	10	1	-999	-999
2018106	6.5	0.85	20.94	1.23	0	189.6	20.94	1.23	83.7	380	20.94	20.94	20.94	10	1	-999	-999
2018106	7	0.85	21.37	1.46	0	190.5	21.37	1.46	83.7	380	21.37	21.37	21.37	10	1	-999	-999
2018106	7.5	0.85	22.18	1.48	0	208.6	22.18	1.48	83.7	380	22.18	22.18	22.18	10	1	-999	-999
2018106	8	0.85	22.73	1.67	0	222.1	22.73	1.67	83.7	380	22.73	22.73	22.73	10	1	-999	-999
2018106	8.5	0.85	22.95	1.77	0	181.4	22.95	1.77	83.7	380	22.95	22.95	22.95	10	1	-999	-999
2018106	9	0.85	24.39	2.09	0	225.3	24.39	2.09	83.7	380	24.39	24.39	24.39	10	1	-999	-999
2018106	9.5	0.85	25.61	2.51	0	208	25.61	2.51	83.7	380	25.61	25.61	25.61	10	1	-999	-999
2018106	10	0.85	26.32	2.36	0	1079	26.32	2.36	83.7	380	26.32	26.32	26.32	10	1	-999	-999
2018106	10.5	0.85	27.42	2.57	0	825	27.42	2.57	83.7	380	27.42	27.42	27.42	10	1	-999	-999
2018106	11	0.85	28.59	2.72	0	243.7	28.59	2.72	83.7	380	28.59	28.59	28.59	10	1	-999	-999
2018106	11.5	0.85	28.96	2.8	0	1279	28.96	2.8	83.7	380	28.96	28.96	28.96	10	1	-999	-999
2018106	12	0.85	28.21	2.7	0	419.5	28.21	2.7	83.7	380	28.21	28.21	28.21	10	1	-999	-999
2018106	12.5	0.85	28.66	2.78	0	541.6	28.66	2.78	83.7	380	28.66	28.66	28.66	10	1	-999	-999
2018106	13	0.85	26.06	2.23	0	143.9	26.06	2.23	83.7	380	26.06	26.06	26.06	10	1	-999	-999
2018106	13.5	0.85	25.75	2.18	0	353.2	25.75	2.18	83.7	380	25.75	25.75	25.75	10	1	-999	-999
2018106	14	0.85	25.11	2.21	0	432.5	25.11	2.21	83.7	380	25.11	25.11	25.11	10	1	-999	-999
2018106	14.5	0.85	25.64	2.11	0	200.4	25.64	2.11	83.7	380	25.64	25.64	25.64	10	1	-999	-999
2018106	15	0.85	25.61	2.09	0	286	25.61	2.09	83.7	380	25.61	25.61	25.61	10	1	-999	-999
2018106	15.5	0.85	24.11	1.82	0	167.2	24.11	1.82	83.7	380	24.11	24.11	24.11	10	1	-999	-999
2018106	16	0.85	22.08	1.46	0	103.7	22.08	1.46	83.7	380	22.08	22.08	22.08	10	1	-999	-999
2018106	16.5	0.85	23.83	1.73	0	220.8	23.83	1.73	83.7	380	23.83	23.83	23.83	10	1	-999	-999
2018106	17	0.85	22.97	1.77	5	199.5	22.97	1.77	83.7	380	22.97	22.97	22.97	10	1	-999	-999
2018106	17.5	0.85	22.87	1.81	0	180.7	22.87	1.81	83.7	380	22.87	22.87	22.87	10	1	-999	-999
2018106	18	0.85	22.32	1.7	0	173.2	22.32	1.7	83.7	380	22.32	22.32	22.32	10	1	-999	-999
2018106	18.5	0.85	21.49	1.58	0	156.5	21.49	1.58	83.7	380	21.49	21.49	21.49	10	1	-999	-999
2018106	19	0.85	19.8	1.27	0	146.5	19.8	1.27	83.7	380	19.8	19.8	19.8	10	1	-999	-999
2018106	19.5	0.85	21.38	1.24	0	145	21.38	1.24	83.7	380	21.38	21.38	21.38	10	1	-999	-999
2018106	20	0.85	21	1.08	0	0.137	21	1.08	83.7	380	21	21	21	10	1	-999	-999
2018106	20.5	0.85	20.48	1.07	0	0.132	20.48	1.07	83.7	380	20.48	20.48	20.48	10	1	-999	-999
2018106	21	0.85	20.87	1.09	0	0.137	20.87	1.09	83.7	380	20.87	20.87	20.87	10	1	-999	-999
2018106	21.5	0.85	20.83	1.08	0	0.137	20.83	1.08	83.7	380	20.83	20.83	20.83	10	1	-999	-999
2018106	22	0.85	20.69	1.07	0	0.11	20.69	1.07	83.7	380	20.69	20.69	20.69	10	1	-999	-999
2018106	22.5	0.85	20.85	1.08	0	0.118	20.85	1.08	83.7	380	20.85	20.85	20.85	10	1	-999	-999
2018106	23	0.85	20.56	1.05	0	0.105	20.56	1.05	83.7	380	20.56	20.56	20.56	10	1	-999	-999
2018106	23.5	0.85	20.79	1.09	0	0.097	20.79	1.09	83.7	380	20.79	20.79	20.79	10	1	-999	-999
2018107	0	0.85	20.69	1.06	0	0.102	20.69	1.06	83.7	380	20.69	20.69	20.69	10	1	-999	-999
2018107	0.5	0.85	20.76	1.06	0	0.091	20.76	1.06	83.7	380	20.76	20.76	20.76	10	1	-999	-999
2018107	1	0.85	20.7	1.05	0	0.11	20.7	1.05	83.7	380	20.7	20.7	20.7	10	1	-999	-999
2018107	1.5	0.85	20.77	1.04	0	0.097	20.77	1.04	83.7	380	20.77	20.77	20.77	10	1	-999	-999
2018107	2	0.85	20.72	1.04	0	0.089	20.72	1.04	83.7	380	20.72	20.72	20.72	10	1	-999	-999
2018107	2.5	0.85	20.75	1.05	0	0.094	20.75	1.05	83.7	380	20.75	20.75	20.75	10	1	-999	-999
2018107	3	0.85	20.72	1.04	0	0.099	20.72	1.04	83.7	380	20.72	20.72	20.72	10	1	-999	-999
2018107	3.5	0.85	20.78	1.04	0	0.094	20.78	1.04	83.7	380	20.78	20.78	20.78	10	1	-999	-999
2018107	4	0.85	20.72	1.03	0	0.086	20.72	1.03	83.7	380	20.72	20.72	20.72	10	1	-999	-999
2018107	4.5	0.85	20.75	1.03	0	0.097	20.75	1.03	83.7	380	20.75	20.75	20.75	10	1	-999	-999
2018107	5	0.85	22.16	1.15	0	149.8	22.16	1.15	83.7	380	22.16	22.16	22.16	10	1	-999	-999
2018107	5.5	0.85	20.58	1.23	0	156.2	20.58	1.23	83.7	380	20.58	20.58	20.58	10	1	-999	-999
2018107	6	0.85	21.9	1.31	0	168.6	21.9	1.31	83.7	380	21.9	21.9	21.9	10	1	-999	-999
2018107	6.5	0.85	21.61	1.21	0	170.7	21.61	1.21	83.7	380	21.61	21.61	21.61	10	1	-999	-999
2018107	7	0.85	21.18	1.31	0	200.7	21.18	1.31	83.7	380	21.18	21.18	21.18	10	1	-999	-999
2018107	7.5	0.85	21.66	1.45	0	212.6	21.66	1.45	83.7	380	21.66	21.66	21.66	10	1	-999	-999
2018107	8	0.85	22.54	1.64	0	248.1	22.54	1.64	83.7	380	22.54	22.54	22.54	10	1	-999	-999
2018107	8.5	0.85	22.06	1.62	0	122	22.06	1.62	83.7	380	22.06	22.06	22.06	10	1	-999	-999
2018107	9	0.85	23.59	1.65	0	240	23.59	1.65	83.7	380	23.59	23.59	23.59	10	1	-999	-999
2018107	9.5	0.85	23.81	1.79	0	236	23.81	1.79	83.7	380	23.81	23.81	23.81	10	1	-999	-999
2018107	10	0.85	23.9	1.9	0	145.3	23.9	1.9	83.7	380	23.9	23.9	23.9	10	1	-999	-999
2018107	10.5	0.85	24.64	2.04	0	631.3	24.64	2.04	83.7	380	24.64	24.64	24.64	10	1	-999	-999
2018107	11	0.85	26.27	2.26	0	280.9	26.27	2.26	83.7	380	26.27	26.27	26.27	10	1	-999	-999
2018107	11.5	0.85	27.58	2.62	0	1120	27.58	2.62	83.7	380	27.58	27.58	27.58	10	1	-999	-999
2018107	12	0.85	27.33	2.52	0	212	27.33	2.52	83.7	380	27.33	27.33	27.33	10	1	-999	-999
2018107	12.5	0.85	25.83	2.21	0	632.6	25.83	2.21	83.7	380	25.83	25.83	25.83	10	1	-999	-999
2018107	13	0.85	25.94	2.26	0	425.8	25.94	2.26	83.7	380	25.94	25.94	25.94	10	1	-999	-999
